,amp,attack,blue,bpm,cutoff,green,initial_offset,instrument,mix_echo,mix_reverb,mod_phase,mod_range,number,order,pan,red,release,rootnote,rootoctave,total_offset
0,0.6751933227223605,0.7781098401137155,0.31671703513558647,0.7512235450882838,0.612420514468327,0.36600884165385805,0.9347656094779994,0.9675076148067191,0.515257478926527,0.2983725240628462,0.8410607787915898,0.5421851254085561,0.23936063393653417,0.9904886020859544,0.5974049716426255,0.2910866121864899,0.3036202195864103,0.8070898439044395,0.5531992827304042,0.663698658119801
1,0.5103516853376125,0.20459019068225892,0.7782117708827198,0.12642075575903255,0.713350250490598,0.029313631605890178,0.2834429324074851,0.7004273157954793,0.9346006463651537,0.0852756402677699,0.47666707227354277,0.5380012817977006,0.5045233651253405,0.4074809407938078,0.38035188018333976,0.67636745922761,0.030781750787599926,0.22534177871538652,0.7212443846671879,0.8035184242314131
2,0.7479844826903356,0.03531410541207247,0.2828430431394051,0.8917644907065485,0.5933798058290026,0.8474439077738892,0.2869233322761051,0.8239791617996102,0.41747557553033343,0.4643715365356196,0.2329500130247405,0.2441590473178411,0.10262852191889871,0.3803624265778053,0.14848769161382958,0.6632476999597828,0.8456155728582246,0.31552461147706856,0.6331331744259662,0.444370840003808
3,0.1432181767611711,0.9299631282123005,0.7539019955442228,0.629574526503457,0.7134039869651488,0.5001290729068487,0.9524413654360012,0.10926973321692568,0.11572789107739678,0.011319061620887694,0.0055874999699678796,0.07275177649563858,0.3989459839744526,0.43301347782983624,0.83012211301404,0.5640114536238554,0.2236442589830605,0.03561502032002595,0.8942568252370952,0.7485164492418207
4,0.5251571174337379,0.5645677982541158,0.6767821301734005,0.4531915383219767,0.7266121792614594,0.23690054159347196,0.6175313774493041,0.7534919165361978,0.7431812359992807,0.6676448834756437,0.24956720378035113,0.21724036048735307,0.789427869289792,0.7838460612468197,0.42765696674228837,0.7608915786510901,0.7867099444330679,0.1392702076111041,0.23639237935797075,0.04564868340147277
5,0.05752543981088676,0.18800714080447356,0.45826277415076333,0.7973643469093312,0.29130514136706276,0.059844244165050076,0.3098469418609704,0.7466698410877018,0.2286339532423073,0.22773523558411213,0.2292799794278173,0.8565223075287435,0.3952431537944544,0.42719810378089496,0.15499864849355915,0.8327007343587992,0.13677204851446034,0.9778227602477548,0.6057421390201562,0.5141864054610882
6,0.6895689135915213,0.5440085048747149,0.14749631228501237,0.7163129274729683,0.9224592798356437,0.7822417286278436,0.5465312729028661,0.13915734317077322,0.06089542249146629,0.633550549767177,0.20664449329132117,0.25224357286055343,0.5497193061808298,0.2950722844818823,0.46185072894498724,0.586139439388706,0.9999779387047664,0.7777972388011694,0.9767874433608251,0.629358260104751
7,0.7889902563956466,0.5803893573847073,0.32795021479532904,0.8401677446321316,0.06042536778904484,0.1216192196897331,0.7016269502649253,0.4938881533157995,0.2324912892028046,0.41426963545642026,0.4369283588157379,0.3342870317369263,0.2827974074115197,0.7569793110914854,0.5704689687059677,0.050190957248262724,0.38081057301403576,0.2521373227198139,0.9218892481071929,0.984279358095116
8,0.7245425233071188,0.6502792124596932,0.4641856770718893,0.9677646079299796,0.07171943474597742,0.30289651658245753,0.16232682772485807,0.13618664983030082,0.37516513562606635,0.027577038720691727,0.866075413462235,0.2017309985932877,0.7912006528647398,0.0024178145953110963,0.7963665646755396,0.528343082901357,0.2836264872238895,0.2774617203028473,0.5161308335446249,0.8520169097946464
9,0.4920397173141027,0.6506807482453361,0.9447043815167715,0.16694794671075364,0.6475505362594592,0.20676772004418054,0.07038905588400068,0.6168302363048197,0.41602905025847214,0.3911873824490547,0.5179242767917155,0.5827424656814372,0.6822195587890021,0.6844523130018818,0.7750513578955671,0.8543252713928027,0.7723573926329316,0.47543188185545293,0.19640573366740277,0.2117053515964935
