,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo
0,0.5160957751888402,0.059400390973014416,0.9035995737031052,0.3914477683718198,0.06359393714348405,0.6816051239368739,0.05469950019685188,0.2717890742609528,0.19877594082498573,0.2514240713969047,0.9792887507582505,0.6265537661218507,0.7094801572189793,0.4614441615227408,0.2323333052305666,0.10862988765976844,0.7014063016953548,0.7415669533918863,0.2198732065838508,0.9081714730007874
1,0.3940132743600562,0.7227583643167893,0.4831311667659026,0.4366446437546112,0.34643270628721734,0.10650464700378826,0.660392034684028,0.33530748477106365,0.9123947805623202,0.4674535248099615,0.9881310457305175,0.4382284049779832,0.7709704491145678,0.5127083144327932,0.7315278513478686,0.49301751874154076,0.656504245331559,0.5161510765103874,0.9143583223417101,0.46571844708961496
2,0.12323523340379472,0.27600295816246845,0.1586351551406654,0.5595506545097602,0.8396086638376505,0.17610681647669302,0.11063286717785481,0.5989150323186582,0.11435471897169802,0.6511973375607206,0.0025408953066408113,0.0836283856145662,0.08813073406305727,0.5876791930495101,0.652949160972355,0.7915126641703178,0.8362294675310693,0.06797181229634963,0.33762646921082473,0.8883502169608678
3,0.7930743501570225,0.9882423545119504,0.6395575166258332,0.31694745447945494,0.3440847511222649,0.2564668739035809,0.6057655553797974,0.8493737041681906,0.6564892167940947,0.35559802359767845,0.12435262889061627,0.6924027023906346,0.3682381433540187,0.15750948171355938,0.1260268068404412,0.6610413217981002,0.3118015292580577,0.11780699741600442,0.9957312542870901,0.8149403004141902
4,0.6647953310353605,0.14505796752373157,0.7590928634990296,0.9484842002752917,0.17204321224108754,0.1954321213107163,0.2840444776840835,0.8412773924018682,0.5511308626375845,0.003694233447068429,0.7524748797894191,0.5126961559186202,0.29867007279401336,0.3964738222218055,0.19312774662349907,0.279284185890904,0.2790111160793354,0.5396427382501281,0.8481708132016736,0.10916457266312929
5,0.04797130933809013,0.3685918667144412,0.8901296343097388,0.9046328368331263,0.6342366805660347,0.05909445315441597,0.398648404302302,0.664204374296433,0.9349187479222116,0.5628952925142087,0.9635159803794833,0.2562598968849812,0.006932079077254905,0.9383367204716463,0.5249035794550752,0.8938009432776898,0.5386475684447883,0.3279438069055951,0.6272620127715741,0.1412065846039492
6,0.20908157680148098,0.634070678053546,0.19238592615039973,0.05873972400345673,0.059053958074523516,0.2093920340853337,0.9075853045751744,0.5336834219176665,0.5863163703494111,0.1708246897391138,0.3897057811168253,0.18472012012393912,0.634983338771895,0.850020292152624,0.36137508577762756,0.4230823027891323,0.39800329025220316,0.20407663310981494,0.8010892775104957,0.2339740850529135
7,0.7045600623953282,0.49348363823459795,0.9789977987930104,0.8587927971608801,0.26922601369026566,0.6474042652895223,0.10356562909958977,0.9690100329503518,0.699822648736256,0.7585494725556629,0.10204217924124415,0.9293588559100466,0.2512948659419709,0.6808726674839688,0.9745295798695994,0.8580120722140562,0.6814134387362916,0.4065863866663165,0.9061695847739337,0.4985563326771736
8,0.3598890474694384,0.32967419832311495,0.03172165748211342,0.6616241664641824,0.3956344405561212,0.6839718031668071,0.5014088419167843,0.5120674859688228,0.8158294822718097,0.05359659377882531,0.2905714961911605,0.030798513042065823,0.05476025777191218,0.30374146697268956,0.30864758135804615,0.6020649970134979,0.11935158255720979,0.5716240572118122,0.278123643988615,0.6965425651673409
9,0.7349127500220264,0.5168175930799415,0.03796261219408292,0.28041916379924336,0.22183129106613142,0.15669646585217223,0.6114995158020153,0.9332561870981213,0.23349019150950123,0.39589804433530007,0.31258294579015145,0.5338573316194513,0.03177597594759851,0.001558234329159136,0.10462135243243853,0.9243343354317425,0.9614097800171013,0.36396182893553897,0.5829971450176389,0.5349818329199878
