,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo
0,0.4120651905282928,0.7768123006917061,0.31255504694642,0.7272073912614191,0.6061520246162191,0.1880039609201345,0.41928796271325874,0.9088935853967917,0.6114152228324828,0.25626425915878903,0.2413822640354376,0.4984415845043225,0.7054241636129457,0.3045561969877877,0.4537963955135266,0.034680216853362755,0.10665667459836492,0.9400998312298301,0.20361499619778767,0.4078499009820259
1,0.28905835037991245,0.26564751107051077,0.25917456133501815,0.2771208348506752,0.9478286312460099,0.4369959336469865,0.09627234652499572,0.15755111069193306,0.1137033818507398,0.6995580873071255,0.8065821651920837,0.24146793693727697,0.5513869839737592,0.8269186673204622,0.1019436451093737,0.3798734232397877,0.3305939443933519,0.6071498202572758,0.6516292849718256,0.6161343076963581
2,0.5587840941935551,0.8156711849004741,0.7902747057215275,0.32759158871842176,0.49190044645061315,0.6325650514264313,0.14301963587354982,0.32462818451444553,0.8726161603986589,0.28457548449129866,0.37480465721331957,0.46292160118758163,0.17280895424963816,0.5886600081932745,0.3286714896113754,0.4177655431984416,0.7422376313337719,0.03876786092355633,0.4047456612831297,0.6859751406437951
3,0.725283017531524,0.07716983637556651,0.727446162958415,0.5076471070258155,0.4751868021811638,0.26713664074587096,0.46825677257788667,0.7228713065426625,0.2962181534781344,0.836466252726216,0.024526058793470695,0.9396729399478778,0.36418996812708493,0.43931956345058154,0.427367050372247,0.4649408262850929,0.735981431215519,0.7088163336896731,0.34903887464201466,0.9701621595914288
4,0.7398173684852554,0.5346888220713153,0.3031376671927273,0.47464624002863376,0.7795978505121045,0.5437007116484345,0.9356672288757226,0.6840504211661422,0.8007984549521145,0.6981189455990401,0.45518610811864835,0.8644885603303384,0.9059950355367464,0.12615396156378833,0.6500443374128428,0.40376011061057426,0.5900320871951844,0.6327277082422935,0.0947777851434638,0.9787531711539094
5,0.24060582224521587,0.02695224911923977,0.5163716575555674,0.2497723201514248,0.6864816477214464,0.5041856201305808,0.9681870340765508,0.3863761011259539,0.40327208017209504,0.24193323902377384,0.766534987386333,0.4644493033898587,0.7708053176687713,0.5558088627727098,0.5512887202124748,0.1727494469935864,0.5115848411592326,0.4283254839408619,0.5209831954311361,0.3285204695595286
6,0.014882431151156394,0.4994012148628445,0.27247140278328486,0.5424249531589221,0.9855799943538692,0.9614863814029188,0.7259323656557571,0.05556080515818185,0.487410885014812,0.26988001288972074,0.8098136436984754,0.23337892132827398,0.8296426720154918,0.4562353213099839,0.9232835326000585,0.8244429547560745,0.5709659003409895,0.5815901638745647,0.6792206689878317,0.845377685712249
7,0.9824098573650388,0.36203308980015514,0.01614078211473935,0.28516183652478455,0.08318408221457374,0.056307808857408714,0.8274966354207125,0.15398329911328212,0.044229070208180454,0.6988779178403511,0.3594396936626124,0.09901637386012507,0.40378279618157564,0.7917964934653605,0.18981788786895792,0.8890038711885919,0.8900803068589875,0.8329999486853601,0.887972725629207,0.20202242644921298
8,0.00039234262667042774,0.01737962311425445,0.4477952702165817,0.40969769217349195,0.013453120373527416,0.43122344838526994,0.3742576492020704,0.44845729437762516,0.35266465047662154,0.5546154969331668,0.4685460038053749,0.04031313436997441,0.9218988641543099,0.7822385067431344,0.05224455906565484,0.5946487378107651,0.7742663638270378,0.7163087434477772,0.9270549091277567,0.295681204893246
9,0.7815241819226734,0.6256892064935679,0.6630774146469681,0.21426892257790786,0.11691500387317366,0.450425880557333,0.3286973342784011,0.4482864561936404,0.6759096689987153,0.07352990739942689,0.6501302813279017,0.24199666920990193,0.0024023877017488315,0.37379569153280034,0.1091955279172605,0.7092378553979087,0.6303883113169516,0.7697188144670738,0.6852488459763441,0.37711654115318227
