,amp,attack,blue,bpm,cutoff,green,initial_offset,instrument,mix_echo,mix_reverb,mod_phase,mod_range,number,order,pan,red,release,rootnote,rootoctave,total_offset
0,0.8168961632121983,0.6112289663337163,0.7993473439659188,0.2289398288968546,0.4592759550917866,0.004123500815037817,0.08296736890548473,0.35088845011506553,0.4251305864283729,0.927588099261633,0.0011084417946606306,0.3209289605511759,0.00018211798931000456,0.09790116877418588,0.9995549781675492,0.574074567657068,0.050142825039335086,0.7223560876251531,0.8425830220780213,0.7910059189522034
1,0.9761390052182112,0.7827589853775533,0.877411194142499,0.22828763801061305,0.1801088571971224,0.626134523190474,0.3294877136419819,0.0026569205472477533,0.8606051141382394,0.9366198609488704,0.0008622467874156436,0.3025022990667765,0.7535449804908216,0.010890105965369892,0.9998733623425724,0.11738184425474375,0.7102216869499722,0.8585202060992542,0.5545024198829933,0.9267967056785142
2,0.296376049918799,0.8801297470511775,0.9349465934884124,0.8910649987284585,0.815947967930355,0.061121344294567885,0.521208146094315,0.10891325393742717,0.362033977461677,0.2697661469312835,0.7905789876265122,0.5210792519980569,0.017744096905525142,0.09077610689996754,0.19167670694135566,0.8605183281554496,0.8427304167284068,0.9562384889043668,0.03699722635465408,0.005683481045584915
3,0.4164897474400238,0.9242990561626228,0.9701542884953012,0.2431483100289409,0.009909469898622292,0.6657772039431085,0.4912532321529347,0.09717036096157376,0.0918346606319036,0.5406830203081037,0.4900732657292056,0.7936861708798107,0.002813284064693611,0.03966969551428748,0.666483605326286,0.23244469186686426,0.9131078559396564,0.2414623885653672,0.2155454114389841,0.0039900607878043965
4,0.8724900338421577,0.2702059998097118,0.453156295481168,0.1730544269833436,0.11343579501646522,0.5547559027670104,0.6989786389824403,0.7559575809416248,0.9895898312371244,0.960204575443168,0.18305928129068072,0.5927258592857462,0.9320904300475594,0.08670827335891762,0.99967265839993,0.976452263394598,0.2009251218564222,0.5568119102405672,0.9872747624333672,0.4488950063784215
5,0.9778593344820384,0.18846875043964967,0.4977431999826573,0.17510788055556595,0.17772841084350807,0.868271449167771,0.0711820436800843,0.11171975854196904,0.3738163916925815,0.9956130043835656,0.5231584799613508,0.02186430717027488,0.9293955089686584,0.001770514703393636,0.9999489995297736,0.3909712477624758,0.5448093052211836,0.9426789781894048,0.006415663563299923,0.9923759244028164
6,0.9572609511806708,0.9739919840950324,0.9120026676019142,0.8501322704881465,0.4414464329281177,0.9080119995361738,0.3161385182231491,0.001511297407863709,0.5894896228850507,0.6752336265427268,0.8347846780845548,0.05275239488043015,0.2816671629645118,0.004005240297235271,0.9998820743908684,0.8316993086127192,0.6879941521222306,0.8650216108726712,0.4928880021140978,0.7209409453264455
7,0.9931769864008791,0.14604283751342895,0.4256712014305466,0.3644201586242978,0.09263353510153392,0.10524609348047242,0.7942213251884201,0.632266783624458,0.5581204834474857,0.4987808482721902,0.00042235455068939675,0.1294261277390124,0.6622681022041745,0.005062336057679598,0.1572097304136889,0.05066640427900662,0.9624875478583544,0.9752055024132064,0.5181758141214927,0.928446963700532
8,0.921198898064763,0.5710280966288709,0.5825275320723269,0.4319655764376168,0.2247307788639456,0.7146350306770202,0.03043187976474626,0.34113339277063315,0.08698098070336308,0.9897159314156708,0.0010485202923862236,0.9298357524241859,0.6105813513246803,0.017067668316805854,0.9998365412359306,0.21418310210137906,0.10087426870667904,0.5782032221178415,0.7587702684216168,0.005552378677136094
9,0.9793126744222896,0.9128324762794436,0.6060533976297215,0.6441808829982414,0.4197658448544112,0.4607952058675715,0.07722426372871494,0.0006062501300774227,0.020874239472828404,0.9389364314832516,0.00027710847942841177,0.3847270164684535,0.20577317534245945,0.05079569663206086,0.9999235422425208,0.17637101000518066,0.007396125580327428,0.8933450034387533,0.8185634555064965,0.08391074030208047
10,0.12829343079334835,0.3180720197011985,0.7986545767616442,0.5582869629918863,0.9165469270914656,0.039567173313153896,0.2340195207758713,0.05293235052563021,0.2254613058753031,0.34342988963721005,0.004518244173917996,0.8562368809736812,0.3300675778444314,0.06971804943679362,0.2502628011374045,0.22973950505621504,0.9072501611756774,0.9967703439401684,0.4086721434631521,0.0050439419151744325
11,0.08123364185651571,0.8660243706231123,0.13640581089497314,0.8970576895273206,0.045306971559138716,0.0014052107003812984,0.2083717542952893,0.2400386759752151,0.30017501956835685,0.4608652882921853,0.20378419852763308,0.08990733142638829,0.7061268557942846,0.05580848928977178,0.17881684597246705,0.04920673030460554,0.3933622150791971,0.5275987760527814,0.9184282094744546,0.9237903739911622
12,0.06931403287494015,0.6336154924247289,0.06266916215386388,0.9175728833788536,0.9410869551455924,0.2325010629652125,0.5857249117029343,0.6012521132543411,0.02598272109216437,0.2423161841209694,0.5166358892020588,0.34048953427580153,0.016923650819958842,0.0991101714584708,0.09330476323960382,0.2322144601349474,0.5366953924943907,0.3278440396056673,0.41449920591032574,0.2695999879800346
13,0.4919735288365093,0.7875134269718351,0.9180234449142336,0.08509432371510406,0.793349079653709,0.0006236520247754892,0.2933311307223944,0.837250892607293,0.19178070349395487,0.9216993015002312,0.4835992499951917,0.4789921030074157,0.00013256649129977937,0.003129946981667145,0.999987361949784,0.6976187599047031,0.11395692897069445,0.16778106941871695,0.9210805337004272,0.32886743853439915
