,amp,attack,blue,bpm,cutoff,green,initial_offset,instrument,mix_echo,mix_reverb,mod_phase,mod_range,number,order,pan,red,release,rootnote,rootoctave,total_offset
0,0.7166018058709241,0.6371344527284246,0.0002505470199565264,0.3381666597360428,0.4747530447299313,0.9999996465274048,0.9565145665979016,0.09322442451401858,0.6325807130210996,8.04610001436945e-06,0.4929471787559294,0.5076372978735757,0.9645431582919864,0.32473214203525513,0.6608823220158409,0.9715080809352798,0.4848608794787428,0.9375480608120472,0.7740838573955243,0.06679499894891018
1,0.4292756058299215,0.0001501712866665561,0.2219775890442297,0.0764950028500645,0.22538270459068505,0.5835050443588508,0.06382602601427617,0.14809246774255802,0.5492222552692229,0.7267155982597371,0.4827101413420203,0.5022058565460044,0.05131910326022749,0.2423617034688549,0.46049812142376445,0.2633524964497186,0.0007722472718760809,0.8733147478070541,0.04405036511246063,0.8880215505510742
2,0.005930763700832786,0.10893914051151388,0.04344350394053687,0.20450075248105948,0.920164494909494,0.9332134595938762,0.31950259276173765,0.307460936935432,0.5603802272579499,0.19779979877260528,0.5987122829048294,0.9024224766759732,0.5573123257498398,0.7432005747877011,0.6165837442435761,0.6105677256851293,0.2937951494951592,0.03579346918495918,0.7692135882057628,0.9947891545459914
3,0.2670567781971014,0.5776636220481021,0.6758385183110734,0.08398294562208675,0.9970883020532644,0.2263782079869449,0.7627278035416403,0.9154600317021128,0.5834189796727708,0.4958220329133711,0.4629637951572998,0.9594403174536468,0.04109889439681316,0.3138538274440086,0.6716003582207164,0.4443054769660619,0.9269579153485488,0.26960319753228523,0.00270836004860198,0.05824080623104432
4,0.9267844145485448,0.0020698112529954358,0.6774270857048603,0.8256995081405669,0.037565824754999484,0.16265022578681845,0.9218494604598116,0.07250667309505265,0.06439935532449892,0.6730017499425457,0.8451424226220232,0.1194181376245954,0.9812645851697884,0.5281054402591585,0.9975418149386804,0.1677905788295847,0.3371450404996337,0.9978246544663272,0.4675779205162237,0.50118409875617
5,0.691244982341633,0.04063656026146712,0.6156183533000685,0.014272100191284888,0.017526919932085102,0.3704278719820887,0.1363625816174795,0.0968567382561647,0.13227364356539706,0.7761893901793452,0.3176173750595932,0.7542924651189798,0.4216073381257421,0.029765683972341136,0.09339389329588432,0.18890472367441025,0.16616611600876394,0.2350014334042881,0.9618714106801782,0.4651639231491147
6,0.9844920275978876,0.9869205965914551,0.03230192310701263,0.4815072722748159,0.7063789643886876,0.011861627876422087,0.6760254700494078,0.22171031428978727,0.23860270691579,0.9919619884990358,0.10443546746760712,0.239256463862615,0.7902577886885143,0.10978164405262336,0.7839483388155479,0.3031755525759257,0.4508381131934065,0.012449761411863823,0.9933451895136612,0.7217878328423101
7,0.005064847393114358,0.3907799782543051,0.3724094503043683,0.9536886856668502,0.9134256923262644,0.5263902573028357,0.29502583536438365,0.7460614330869498,0.30880758813881903,0.9936950396769096,0.6590731944840037,0.9919139322931456,0.01396700066224435,0.8460198328189144,0.4804546064502547,0.06661585467183118,0.3729934138126,0.9257205595091912,0.9524023570553288,0.0826264013401724
8,0.6825257462839752,0.0003129226742855096,0.0015216938605729926,0.9108255411599782,0.6637166909438967,0.3554557178362475,0.8329087472967401,0.7225544945023035,0.6520405282699884,0.01975606233570981,0.14214927228567076,0.10681901177968378,0.8748653171673496,0.99941376999474,0.4298850818280192,0.6967448621228752,0.062473713579323575,0.02760296029273745,0.9921270047364902,0.8249394952537953
9,0.32662829858717746,0.664472031231921,0.05062103835383164,0.0004343568079965311,0.020176678277451177,0.5859309608275187,0.012217099640799978,0.854162155697396,0.18383036544200548,0.36328063214246265,0.3346912767076956,0.32123676787047484,0.8662849239553069,0.1966347303631315,0.7717435967290952,0.007084381066649882,0.3569429631265065,0.6422187002876458,0.9580619333426524,0.00020418829788437776
