,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo
0,0.06429980595778417,0.0008274698538186312,0.2312437849043934,0.004676301299036401,0.9645079725989593,0.1186987537433527,0.7248556225921836,0.12475577538865401,0.757379206818259,0.6168820424174685,0.9568695861182747,0.48390265020270107,0.86238845415215,0.00999393262713738,0.09042939334399103,0.0062996099538383254,0.6103219381340397,0.021502734513613175,0.9861974921348623,0.020227309466790692
1,0.8897685227255437,0.698027874928077,0.26762154290407103,0.945140279607696,0.9860003298811382,0.8469310048888075,0.07050670407279673,0.28307722242340283,0.4410152033625245,0.3764437937840169,0.056196945004860166,0.15857027739582594,0.17526039115847647,0.8359849674614286,0.9020862040774584,0.5022865182347062,0.15364943929307515,0.6387087738236715,0.3109941244548854,0.9999882785790104
2,0.49890055040322956,0.17565016004884568,0.26363338708924106,0.8343194276446781,0.04368062031090403,0.865095596092933,0.3161068494072383,0.05408614210456053,0.23773388006064766,0.9684468547151971,0.9724723907312665,0.16295614280795478,0.6293402411941345,0.8901828792258701,0.8663945589830069,0.8903164807726253,0.041577555010703586,0.30708203204976414,0.8813547475967929,0.5892863340042251
3,0.34876101234451007,0.7398227470614617,0.25780958713850066,0.49947425014257496,0.9895797509656789,0.11532925043989639,0.7280543949754698,0.9976911281553822,0.9546263981027756,0.1977552843332558,0.6226229018092935,0.5018361209745147,0.03167595773851517,0.11598022862926718,0.2640314312269654,0.24908140586195618,0.32158324265122584,0.3093950073122157,0.026517997918255917,0.9356266472934592
4,0.9954913420737296,0.6248890255238267,0.2937759945105693,0.7902384860291974,0.9833989281606498,0.9731482674081152,0.1147725621804192,0.9762841728084009,0.9921025905110298,0.08218290653465826,0.2544039357957848,0.4112382340044499,0.7449126977034287,0.9181782597480675,0.2746017970928485,0.003291734691246477,0.9997559243833288,0.1523955424110126,0.23843383076570104,0.6903638944699882
5,0.4144029064853223,0.5985501631112421,0.320129542681097,0.3790243851993369,0.8446976205080045,0.4762354589675986,0.3161068494072383,0.26398035718862456,0.7118391551964615,0.1704809533383541,0.8644682738271356,0.38297117114435797,0.5757374655840433,0.4887690207355811,0.9892317155298068,0.7493709222283073,0.05544442666679316,0.07320816376913386,0.1328950100454287,0.5324284580286567
6,0.011947867391977188,0.011769417878665922,0.2866233875581471,0.5489648158907682,0.10518461091601472,0.999981536710824,0.10542830694276972,0.8196944918142709,0.4713351471242173,0.02759945646741412,0.5654339011871758,0.7828393305824308,0.4900188025640153,0.17357597500565985,0.6182838202171455,0.17831454024693882,0.9788790911780926,0.3303136108087471,0.13740815142856155,0.713199879216093
7,0.5461312769048013,0.599717930308906,0.2490182080041844,0.24090445131811355,0.21761989041205454,0.56494103745117,0.7223328082041982,0.23068226616321286,0.04005510252045663,0.6935154497504771,0.9001599454371677,0.044513484779692525,0.82205905138827,0.8961039965402304,0.7099034924360763,0.6756831916100147,0.9052165069372817,0.12486074404051717,0.9233921974615236,0.6408698765036515
8,0.7722983374715248,0.3654123669895748,0.26363338708924106,0.6590542629331475,0.517840183002611,0.966433315034874,0.3161068494072383,0.4545808981057191,0.5944138923926774,0.6997109514952099,0.986062672289966,0.10190396386272392,0.6293402411941345,0.4887690207355811,0.9245838592123792,0.6551041503910864,0.05544442666679316,0.07320816376913386,0.962738868379188,0.5324284580286567
9,0.06429980595778417,0.006942117834045171,0.2312437849043934,0.013973545425141398,0.8987210870454749,0.1186987537433527,0.1735036561586346,0.6119230160829721,0.5277348797852025,0.71257823394905,0.9359183402322144,0.29762449286552217,0.10706827916801376,0.04811690976594435,0.19426766142031449,0.008957117691112126,0.0057769416384288895,0.05366826292388005,0.8878526636610949,0.026097281351313232
