,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo
0,0.3255400474483372,0.7586915713373488,0.6384952824795802,0.7949147472435902,0.05399519628838534,0.4861226347085745,0.9936118235307392,0.6704518812500695,0.00928645253061601,0.5366776923732968,0.9999974465526118,0.6400718414217127,0.22078585496824832,0.8256680594066388,0.3913715841293586,0.4659460005201698,0.6357232132831844,0.1841992110001754,0.5775655448563677,0.5876586753918782
1,0.6506431895624261,0.9323507101442012,0.6106539734150932,0.06500490108676182,0.013073279912462876,0.7799576253926873,0.9995617826661366,0.8259054377269487,0.6839060765899849,0.12083266365283166,0.5654987520020041,0.17858503057777192,0.29405558147502386,0.6038212280232671,0.9848242676296468,0.7534629684633684,0.8675012753940229,0.1749794754215635,0.1928553827345177,0.5625729594812775
2,0.9604530182289028,0.7586915713373488,0.5785166175767211,0.7949147472435902,0.42775676108156746,0.6803713906515753,0.9780512993359578,0.4475291243248268,0.012042371683779876,0.7701934490822895,0.9999974465526118,0.5587423498193506,0.2998714720480945,0.4271462051026748,0.32143702247525296,0.6637096626554677,0.9395796456912434,0.2523999553894269,0.890319224964148,0.8938585759555066
3,0.9604530182289028,0.5314617975044916,0.5785166175767211,0.7949147472435902,0.1153127895863334,0.6692229452703116,0.9864723672466952,0.6009654177983057,0.0040399088910113715,0.7591891890299667,0.9999979682465318,0.9110665483941166,0.9619309690244578,0.9000848698439443,0.26710761908198977,0.9481219818280991,0.4491846250358069,0.14452916914290587,0.9816784088898678,0.9260654686075982
4,0.6506431895624261,0.4513865232290938,0.01011079684206051,0.11905979978865333,0.013073279912462876,0.7114783833205924,0.9976806236790932,0.6704518812500695,0.6839060765899849,0.12083266365283166,0.5654987520020041,0.4400170207325013,0.8930321894865539,0.5768844186267391,0.3913715841293586,0.5642288993564853,0.8669334779878173,0.1749794754215635,0.3954740877159664,0.2962584184727177
5,0.5907181540119305,0.13531650159102016,0.05853708578433215,0.2055811548334784,0.7297762073502949,0.7695749337986687,0.9998252317911228,0.038448563409687664,0.9570065796242492,0.991403944108856,0.2471774038742749,0.7795095971626835,0.3010034512904418,0.1074868801865954,0.9585319505919546,0.5858202239161581,0.0463863128789227,0.056712184307874,0.9857110336637328,0.1033963469540884
6,0.07975015188356839,0.6756259746624065,0.03451824271306811,0.7630936702067636,0.10167365620313128,0.8538465655716143,0.29794512136719603,0.1641459072021516,0.06151643817037901,0.06631862432258473,0.38245865072797935,0.09192666698022313,0.9324267158272468,0.9714601013166452,0.7236517460863898,0.401427267462368,0.9273177789931859,0.9984702891679621,0.12569165456202602,0.9722709396103872
7,0.0808219095562649,0.0955230779829594,0.12287513804783776,0.7630936702067636,0.28145385150440083,0.7642145467811956,0.011881505870373395,0.3258570232237953,0.7504110727828894,0.06631862432258473,0.9058794141291364,0.3461170175569188,0.8998483644969416,0.3025768662519338,0.3440552539524829,0.7226555410348853,0.8357827064242117,0.9983047660070248,0.003918508686437283,0.9585561408375596
8,0.29167010389920345,0.0005872646796816897,0.16289006379826176,0.9419832500045298,0.4750568923979098,0.8384659135601983,0.908195311230298,0.8045126924564514,0.9814444948638756,0.06631862432258473,0.2294544271865556,0.12666540098923007,0.940084926607506,0.055886100420102114,0.01278363666234611,0.7487189697380351,0.8357827064242117,0.998777418833393,0.4040743933784269,0.5080168672393363
9,0.9604530182289028,0.8828052080160707,0.18194162303627426,0.2055811548334784,0.459003955910964,0.02177517448910693,0.98455473298704,0.05971273383468695,0.2470271682578904,0.882265276638533,0.2877141143914401,0.2732959349904096,0.06851498410260068,0.2959803163443148,0.9585319505919546,0.6637096626554677,0.3825569823248476,0.059804797606258286,0.9823234818078092,0.30349631767616203
10,0.00903734817652914,0.07525148340781891,0.12287513804783776,0.9738881781060408,0.4842548466626582,0.9785033070387724,0.30218115194147976,0.3258570232237953,0.4520817658590246,0.06631862432258473,0.9898242978846508,0.33501129819223063,0.7846879570097275,0.7517067039796981,0.5310509272682862,0.11050885265593258,0.8357827064242117,0.9987603531402778,0.0022167186402141104,0.9585561408375596
11,0.15055390993696094,0.8064684021291283,0.21258747734096087,0.3657275784939295,0.0007145596200091031,0.11042694018718474,0.9111823205316189,0.6954180056927591,0.2669924378492795,0.7512406764216323,0.9999974465526118,0.8573662304018634,0.06862770813601926,0.8809441947904737,0.2524716942212023,0.12234224442635805,0.4327424913577491,0.419156739470599,0.4251257382941233,0.3594118874610378
12,0.9780812713100424,0.7602956454871115,0.14322243652494224,0.8633252510124367,0.2943731248797771,0.3537633824695473,0.6112863605866002,0.9141926402421974,0.005494056246228909,0.9960751399315206,0.9999992352480332,0.1754521099237426,0.6584800477523026,0.06238904571184128,0.08164783106801055,0.23527892462461555,0.9444894867436088,0.5353917850762321,0.0011086832990064854,0.8938585759555066
13,0.14107123774850827,0.41272364369433023,0.2102698057428919,0.06500490108676182,0.6853228660006099,0.8732216007854292,0.9997560663594568,0.6729968669405308,0.8540006421955687,0.12083266365283166,0.5762985950403531,0.5763309282528672,0.7268226486724141,0.6962213580801487,0.9848242676296468,0.946733236607664,0.25718327411785424,0.10166389619551447,0.03746635077560129,0.5625729594812775
14,0.048561607027276424,0.6380904452773152,0.12287513804783776,0.7714228529296869,0.5583268612869429,0.8155142045222316,0.0019968974088589962,0.1881067905852789,0.20153233162415085,0.059644075396868446,0.940108133751497,0.3461170175569188,0.8998483644969416,0.7040594270576744,0.02982044426001801,0.9913428562148867,0.6801027017493191,0.9998171740038932,0.15025993449993513,0.9585561408375596
15,0.31201632526819434,0.3941079269817789,0.3129435735120224,0.1336885527933135,0.2114739634175049,0.2460441205753121,0.9936118235307392,0.9087334101809492,0.4855268603598016,0.5344467397902509,0.4506139902067721,0.19117922249603306,0.9281112842205036,0.6375337612519201,0.08180123793961258,0.9020277262355658,0.8370190135561654,0.8458454046869897,0.4391604078016652,0.5613713902651768
