,amp,attack,blue,bpm,cutoff,green,initial_offset,instrument,mix_echo,mix_reverb,mod_phase,mod_range,number,order,pan,red,release,rootnote,rootoctave,total_offset
0,0.5649757654164519,0.6048189336507427,0.997645439465742,0.9959555905885601,0.0034439218133743704,0.5873431992898678,0.5766775101417855,0.0024517191765512925,0.14362712224856544,0.7527865757381983,0.09649431329633718,0.9046735030703256,0.9603627714193032,0.4173032948448132,0.0025447309998007372,0.05602665642686467,0.917390561812619,0.08872727432072114,0.02594606607667665,0.11135893038264999
1,0.9935486215745892,0.2150050011247156,0.7908699571489146,0.6687243739079166,0.9807122752091206,0.319008962033864,0.4581099431615486,0.03322102969732621,0.9972848034689372,0.5781224418784967,0.9681184502019604,0.061301077083452886,0.6223109926977501,0.3584105521701019,0.8492043462784772,0.7911960048867096,0.9942619162872566,0.035452430211541285,0.3250857980652153,0.02498420062533752
2,0.9908256856743796,0.9955636125617416,0.12413837939197005,0.7876718168129501,0.5327814457634981,0.8394761218355443,0.8253028932201025,0.3376038073544029,0.4115593578010081,0.0328206647758843,0.5556995119734269,0.2781354111862546,0.04909035739257578,0.4421559450072538,0.7073140282167909,0.9800488662319708,0.8012896583223141,0.5498960293741955,0.3834969126991292,0.20594304789166265
3,0.9126986048244998,0.45168522117436105,0.4131905412378048,0.9787926649147656,0.9803611705378552,0.3433108168316811,0.4848062682701816,0.3038378127253431,0.8296823478570308,0.4601000423772903,0.6838941901504922,0.061301077083452886,0.7051710245467039,0.3584105521701019,0.9359732021997936,0.9925378262647596,0.3092017529698984,0.02341826297647181,0.06008799465332496,0.0679651111955833
4,0.9908256856743796,0.9955636125617416,0.12413837939197005,0.7876718168129501,0.5327814457634981,0.6826966267405917,0.7223287609656479,0.3376038073544029,0.03326954733551152,0.2217498097572309,0.5556995119734269,0.7996688457103354,0.3190642707192313,0.4421559450072538,0.7073140282167909,0.9840890338807732,0.7638509184758242,0.5498960293741955,0.8472902610759885,0.0902193767998605
5,0.993984614394366,0.06893984142939175,0.616937098258457,0.9787926649147656,0.9803611705378552,0.6803397216161701,0.4848062682701816,0.3391870695350377,0.8296823478570308,0.5781224418784967,0.6838941901504922,0.061301077083452886,0.6341283110196941,0.3584105521701019,0.8492043462784772,0.7911960048867096,0.9917967324543208,0.02341826297647181,0.2483015426705383,0.0679651111955833
6,0.18355857737355985,0.936616812421813,0.3608955436069163,0.2444291407291649,0.010674180329624113,0.2782676840162128,0.0018336124013597008,0.03162718712399072,0.4220713813627372,0.6002869888150503,0.8661534213531391,0.07372473763358478,0.5017084248165075,0.3906122121046209,0.4370764446106735,0.3998465484598572,0.8947180855809059,0.2514313581654403,0.03673103216466117,0.6004077922698451
7,0.9908256856743796,0.9992373836064621,0.4552054315255189,0.7238624500769795,0.5327814457634981,0.7950380370587945,0.7223287609656479,0.3376038073544029,0.03326954733551152,0.2217498097572309,0.5556995119734269,0.7996688457103354,0.3190642707192313,0.4421559450072538,0.7073140282167909,0.9840890338807732,0.7929153991722835,0.5498960293741955,0.8472902610759885,0.062498711431055815
8,0.6160526589115387,0.7699702627981082,0.9959266017631804,0.8737284864282832,0.11811320988453765,0.8505981847036688,0.022953356251166568,0.0024517191765512925,0.01842403015148375,0.8279317737517943,0.19785369102360506,0.9442400075583506,0.5638292196254587,0.4173032948448132,0.0025447309998007372,0.11962439042187045,0.3200000626507835,0.08872727432072114,0.0013259113643950232,0.3572008667079921
9,0.5649757654164519,0.1921300798220058,0.997645439465742,0.2173456559594024,0.0034439218133743704,0.8292612937953825,0.846051482067163,0.0024517191765512925,0.5292442572243202,0.16239164086030888,0.5996165137823894,0.9046735030703256,0.14377736187905146,0.4173032948448132,0.3059956840790942,0.34240202293341715,0.917390561812619,0.08872727432072114,0.02594606607667665,0.9579817403437796
10,0.9385185945209517,0.9911686433609824,0.8363648018121805,0.23326765610455924,0.000550781541025086,0.6823421024788554,0.03888499590840328,0.4664507628180354,0.6577978024935122,0.8830909551007375,0.8674711340370678,0.5765814420857147,0.9336433579218608,0.38613412219654775,0.4370764446106735,0.7775602978424442,0.24124464329175946,0.221981880051364,0.5087283224943929,0.2063835952057005
11,0.8167404044409655,0.936616812421813,0.3608955436069163,0.9377819443712448,0.21637445979546924,0.2782676840162128,0.06726233193158415,0.5732754195366011,0.19702233087251605,0.8830909551007375,0.5544892527701418,0.8235629003003162,0.7773791133614664,0.4015190008509733,0.4370764446106735,0.37128905909300414,0.8422007020118057,0.2514313581654403,0.03673103216466117,0.015270894070865682
12,0.9935486215745892,0.05530462256246788,0.9491526713416536,0.4697619429261681,0.8781281646956219,0.319008962033864,0.9350666893738488,0.002847146789651256,0.9670914769186454,0.6238911672303771,0.9215053527666583,0.023163690835099164,0.3652257296590983,0.3584105521701019,0.9130301289797262,0.8018130240800337,0.9925731506026724,0.5797213465636931,0.3250857980652153,0.04102830395417917
13,0.985818430130658,0.9911686433609824,0.8363648018121805,0.23326765610455924,0.0011579406163121642,0.935049377182743,0.4353243530169075,0.4664507628180354,0.01827330031404073,0.8830909551007375,0.8661534213531391,0.5765814420857147,0.9336433579218608,0.5772948684681958,0.4370764446106735,0.7775602978424442,0.24124464329175946,0.221981880051364,0.5087283224943929,0.2063835952057005
