,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo
0,0.6804895823397145,0.003525856447775935,0.12741373469024464,0.9522736900496692,0.9960193297823569,0.3812079923158135,0.998191230279658,0.1606310835625172,0.7575247805167917,0.8316454218850095,0.4331800780561691,0.4585568927621672,0.6654792937758048,0.9108686742601276,0.5525680054412621,0.8422794841955022,0.4445246390119921,0.6398083684080001,0.985862321762786,0.9079629672819138
1,0.6804895823397145,0.003525856447775935,0.12741373469024464,0.9522736900496692,0.9960193297823569,0.8681633899067619,0.998191230279658,0.1606310835625172,0.4706757779980352,0.8316454218850095,0.4331800780561691,0.7001727348277389,0.6654792937758048,0.9108686742601276,0.5042489485657654,0.8422794841955022,0.4445246390119921,0.6398083684080001,0.8798226749752092,0.9079629672819138
2,0.9974545099815524,0.003525856447775935,0.19977617081574595,0.032115761189703274,0.9960193297823569,0.6867567868200724,0.998191230279658,0.1606310835625172,0.4706757779980352,0.8316454218850095,0.9786382264349688,0.7001727348277389,0.9182998593303856,0.9108686742601276,0.2076317033287174,0.6036461752871515,0.5569589362846252,0.4709821051542751,0.8798226749752092,0.9079629672819138
3,0.6804895823397145,0.003525856447775935,0.12741373469024464,0.9522736900496692,0.9960193297823569,0.8681633899067619,0.998191230279658,0.1606310835625172,0.4706757779980352,0.8316454218850095,0.4331800780561691,0.7001727348277389,0.6654792937758048,0.9108686742601276,0.5042489485657654,0.8609190521908436,0.4445246390119921,0.6398083684080001,0.8798226749752092,0.9079629672819138
4,0.9974545099815524,0.003525856447775935,0.19977617081574595,0.032115761189703274,0.9960193297823569,0.8681633899067619,0.998191230279658,0.1606310835625172,0.4706757779980352,0.8316454218850095,0.9786382264349688,0.7001727348277389,0.9182998593303856,0.9108686742601276,0.2076317033287174,0.6036461752871515,0.5569589362846252,0.6398083684080001,0.8798226749752092,0.9079629672819138
5,0.7480689536130767,0.04840299819188122,0.5510714766072045,0.7427966202156303,0.9960193297823569,0.9998064831105026,0.8527621012718257,0.4371741327929636,0.5404372188073064,0.8316454218850095,0.4695221942398076,0.7001727348277389,0.9967604649970792,0.45708801802341403,0.8166821728122744,0.031456988591952784,0.3960200779802561,0.5638873330176494,0.8948034398219846,0.9968730458374016
6,0.8352310621095601,0.6637226509913818,0.5266161029626032,0.8506005152254972,0.9960193297823569,0.9996228951373344,0.1564855206486272,0.4371741327929636,0.3400458233656987,0.8316454218850095,0.04321722461559452,0.9666939733921824,0.9982889722710988,0.7223496619354022,0.4478988742284815,0.016822876727452533,0.8241406780202722,0.7635137475443149,0.8798226749752092,0.7694393556855279
7,0.7480689536130767,0.04840299819188122,0.5510714766072045,0.7427966202156303,0.9960193297823569,0.9996228951373344,0.8527621012718257,0.4371741327929636,0.2567994893522745,0.8316454218850095,0.5745864537865455,0.7001727348277389,0.9967604649970792,0.45708801802341403,0.8166821728122744,0.031456988591952784,0.4445246390119921,0.5638873330176494,0.9460736789906494,0.9968730458374016
8,0.7480689536130767,0.04840299819188122,0.5510714766072045,0.7427966202156303,0.9960193297823569,0.9996228951373344,0.8527621012718257,0.4371741327929636,0.2567994893522745,0.8316454218850095,0.4695221942398076,0.7001727348277389,0.9967604649970792,0.45708801802341403,0.8166821728122744,0.031456988591952784,0.3960200779802561,0.5638873330176494,0.8948034398219846,0.9968730458374016
9,0.8352310621095601,0.6637226509913818,0.5266161029626032,0.684799058221462,0.9960193297823569,0.9996228951373344,0.1564855206486272,0.4371741327929636,0.3400458233656987,0.8316454218850095,0.04321722461559452,0.8642668631720342,0.9982889722710988,0.7223496619354022,0.4478988742284815,0.016822876727452533,0.8241406780202722,0.7635137475443149,0.8798226749752092,0.7694393556855279
