,amp,attack,blue,bpm,cutoff,green,initial_offset,instrument,mix_echo,mix_reverb,mod_phase,mod_range,number,order,pan,red,release,rootnote,rootoctave,total_offset
0,0.6159743885613567,0.2737243114676705,0.9932146843462524,0.77743790015435,0.04682029551696587,0.4667504317745342,0.6976717471368143,0.1448296557735682,0.5030454769915574,0.10791872941038848,0.4519120148560281,0.8591340495128692,0.7949800453850026,0.8327408012646984,0.6743477226498026,0.6868446309902568,0.8426081544913976,0.7474118030162905,0.21405244156168995,0.4501923582690352
1,0.7018637188255213,0.7949420871667708,0.3687071021948004,0.3470161430016745,0.04225968257377112,0.2794627675428708,0.030649956008997226,0.9556194819116288,0.2374029225794397,0.0848855260101139,0.9962075590557168,0.12925140659471712,0.6071972414884145,0.2489699475065461,0.2692347960692386,0.9633870785116816,0.0556811043794786,0.6963446502748283,0.3634059630564211,0.8566396647072977
2,0.17119861782419574,0.466282668070904,0.7899726581685312,0.5131807949446151,0.8355778408306468,0.8383264390107014,0.8963916495325007,0.2884533398543541,0.7853110091498019,0.6742496555987917,0.036537199982509684,0.9132623717710648,0.1095423754886828,0.2403200322244808,0.4082553339866626,0.8827612278104856,0.9520424585666551,0.4381948576322488,0.059476874870846075,0.8456059811339841
3,0.4299184245320654,0.5928882059148085,0.7076818153080937,0.5829250542881858,0.8766290280722364,0.8922009050947179,0.9910344643746878,0.7566582657291469,0.21458423568683327,0.8281650412038888,0.5792785627849419,0.1646682016828538,0.922308799361882,0.2715352356176747,0.16297787605077466,0.9577357101998728,0.6924886313919487,0.8394538911713135,0.28511840328132354,0.7481823735204227
4,0.4251197206828119,0.8747355608695586,0.9930240948557948,0.7712319999255403,0.5529145929842719,0.5314248981924777,0.9185781364325528,0.2952462851760809,0.4899254049036894,0.2044330023002376,0.21110390931564604,0.9693923988788384,0.5439800920857709,0.8844029870966754,0.12612051725013165,0.9413698438380942,0.9615791694271963,0.17207659337692793,0.98300390172347,0.6359923335864972
5,0.17763877515515913,0.26960667939527305,0.3687071021948004,0.4034154705615393,0.8351385440163877,0.966280831275088,0.030649956008997226,0.9868395603866492,0.17451789146236768,0.06861680027595117,0.9647966454685138,0.6423859594176784,0.9447440361059241,0.2489699475065461,0.5016562805393625,0.994495970593606,0.07199531673263626,0.046542099505818564,0.8601841727208028,0.8566396647072977
6,0.824219213778455,0.7949420871667708,0.3687071021948004,0.4034154705615393,0.82065060028779,0.2794627675428708,0.030649956008997226,0.9556194819116288,0.19031131549879127,0.0848855260101139,0.9218082730538504,0.12925140659471712,0.6071972414884145,0.2489699475065461,0.2692347960692386,0.9633870785116816,0.18454972084943244,0.6963446502748283,0.3634059630564211,0.8566396647072977
7,0.016270275598680883,0.15653172996547615,0.3466484537510974,0.3185932034233745,0.16382522176571368,0.6307994306383056,0.5783956482028138,0.6810099557397387,0.8649755681564132,0.3034520680892081,0.2306504436032376,0.4218234976854561,0.07353756819722779,0.33251484237142703,0.7749872073926131,0.6205516284788959,0.8720568114292104,0.6308075842413259,0.9450526646704144,0.7640968709129727
8,0.6247452685054139,0.23897037131829346,0.4450531561631415,0.9296580250776793,0.8766290280722364,0.8922009050947179,0.9765150183578444,0.7566582657291469,0.21458423568683327,0.3211962404548783,0.1479078287813499,0.1646682016828538,0.922308799361882,0.2713608158580647,0.19936227940307227,0.9577357101998728,0.4515443990185161,0.8394538911713135,0.02312887843654821,0.7481823735204227
9,0.7286554198723052,0.5284981005667629,0.2653269255305153,0.8892995602618826,0.4032535982799616,0.95030339771095,0.6015267072901287,0.17008899469079794,0.09637877343246837,0.7185159822517785,0.08620614464092369,0.8094586353316063,0.5992380674734273,0.8816310922744952,0.2981851226574945,0.26293489482424204,0.17485227343415122,0.5172217857733468,0.8396799890432962,0.9600157103797256
10,0.17763877515515913,0.26960667939527305,0.3687071021948004,0.4034154705615393,0.8351385440163877,0.92084035977983,0.030649956008997226,0.9556194819116288,0.19031131549879127,0.0848855260101139,0.9218082730538504,0.010550986109820304,0.7803523403741291,0.2489699475065461,0.2692347960692386,0.9633870785116816,0.18454972084943244,0.046542099505818564,0.3688616412280477,0.8566396647072977
11,0.3675496603799433,0.4945129321559229,0.3940583579521628,0.427620418854454,0.9415476969468332,0.03772701969935799,0.1372835106252458,0.6657350637551637,0.4150988134637248,0.2755044984170349,0.1550277746578479,0.13197193954963582,0.8672528097854454,0.2348812807894092,0.1921567940310489,0.5412202270573522,0.8259131993505122,0.5975202478138063,0.9569800736553664,0.02798643232570297
