,amp,attack,blue,bpm,cutoff,green,initial_offset,instrument,mix_echo,mix_reverb,mod_phase,mod_range,number,order,pan,red,release,rootnote,rootoctave,total_offset
0,0.08437706823798152,0.39782280821881977,0.5484472686426766,0.8165048563700531,0.6690115293167724,0.923558586616471,0.22922052322705688,0.01702211408416776,0.8302150032325404,0.8115287036086353,0.9478272036208635,0.40850614935934215,0.9992276961871089,0.04620171623229685,0.33500229756112454,0.9607176027181099,0.9892563619862303,0.7433040053887974,0.9987969118648188,0.5395491308334831
1,0.6965674406789071,0.4262012522167501,0.005150054714549879,0.31408444042583883,0.5993315245793771,0.09123710237782234,0.613276131205781,0.2399067128796749,0.3512968866043611,0.09243434558248109,0.6493620119638783,0.2660105697995159,0.9994823986747658,0.022734513275827983,0.06079767516053014,0.5747095084872131,0.11080654897666575,0.9172372465698878,0.020304718627956908,0.8046098223238359
2,0.9923604665947722,0.21154605458732134,0.5821257468283191,0.6225166780897319,0.16054119485324947,0.07835144726410614,0.562966843035747,0.024473481701978272,0.049622093543350454,0.552130872994043,0.9442005344925276,0.049438501483008324,0.6239209986839436,0.4393001238335653,0.6451242378462714,0.8574411900472728,0.6359470954373122,0.37391547485378573,0.8674400016818777,0.5989907687421211
3,0.5643145138128203,0.4060435462753734,0.7331840044606469,0.8856394297224095,0.0002183688717075638,0.09269635509887897,0.38970626576088574,0.8611267006838054,0.5904616495197867,0.5593874331203769,0.8113554031935655,0.37071162103268074,0.18905342090059596,0.0659341892864389,0.2827164246450802,0.9800298551803688,0.9758161108773552,0.3291232868200272,0.9103970765288357,0.578581956755959
4,0.0010430416613737004,0.15638806761836455,0.05983511913463724,0.5348531383371518,0.9999292250561113,0.35154169112562483,0.8408126581677473,0.1139675403247068,0.010783820487320073,0.0018480753307188458,0.9962538821060486,0.5822914917658174,0.43395620569784055,0.3829634446164333,0.400851698623211,0.9882917700354416,0.9999989816744101,0.8395451958466634,0.6363586486392527,0.37590818247635593
5,0.1905156111005314,0.9008453507968596,0.9691330778347734,0.8183358162034055,0.41824651477775177,0.8134044379776854,0.2609419216003026,0.5032791988699817,0.20305186010473264,0.6935116124302911,0.6487136821738341,0.9676607432926125,0.45949867135674183,0.2079152534475177,0.9854324307127584,0.07051338586172351,0.7393073566181483,0.759656668375792,0.07181174921743438,0.5170024517065088
6,0.8145581291235138,0.814807792658202,0.9919253236771167,0.6934067548252888,0.9845691926124114,0.507484538956768,0.4760098904715663,0.9866438337044168,0.06772651063777713,0.7938223325645533,0.21813072168425185,0.736702801741634,0.1435702510232928,0.004265931482839935,0.37255849265848784,0.015750991851545604,0.3007117292780982,0.81496631315131,0.34164732450347013,0.02126838067321335
7,0.010992095512661781,0.08998158513816978,0.7765505950212573,0.6829768799150645,0.0005408525681612764,0.9996981157479772,0.23354685951680876,0.5667142419396022,0.05288671909400611,0.4006050117335552,0.11869856101434517,0.46333430903280526,0.9396724347742225,0.08350913534625315,0.8683754768347923,0.9859888546257015,0.7259231404801484,0.1933620660945613,0.46059263900323966,0.5376683229952781
8,0.9996229317867839,0.9981050129954498,0.35341981837193504,0.9573698700605237,0.5893816129161963,0.031049627087777476,0.9433367319354955,0.040018477456987056,0.9599076639406694,0.5498509417038651,0.9208511350124303,0.43801500286859907,0.39622562651792914,0.3420493904273805,0.7151506770082636,0.3986497108732022,0.24137207743601408,0.011253734513459901,0.7685433694587045,0.9588106794676036
9,0.8043888807843246,0.7975688322717925,0.8637144107638636,0.35447184542172205,0.8950754247047944,0.3316564913296077,0.214576985171397,0.3226967172694498,0.39484828093091917,0.02548424273210015,0.0013499885845782433,0.9108938018446584,0.05612033502260705,0.8862200973698174,0.385146573413913,0.3740699224570311,0.5756707414831299,0.8886868641919209,0.9357728910243519,0.8391653092317338
